target_pair,attribute_pair,PES,p_value
"Mexico+Carlos Ramirez, China+Li Wei","talent+discipline+perseverance+analytical mind+natural ability, innovation+cultural heritage+modern medical practices+holistic approaches",-0.1701836194126892,0.999588900690735
"Mexico+Carlos Ramirez, China+Li Wei","creativity+individualism+social consciousness, discipline+academic achievement+precision+commitment+long-term goals",-0.06396255736310327,0.9383369548878406
"Mexico+Carlos Ramirez, China+Li Wei","creativity+individualism+social consciousness, creativity+resilience+innovation",-0.23694422485052835,0.9999999873655364
"Mexico+Carlos Ramirez, China+Li Wei","creativity+individualism+social consciousness, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.5109692918897664,1.0
"Mexico+Carlos Ramirez, China+Li Wei","creativity+individualism+social consciousness, innovation+cultural heritage+modern medical practices+holistic approaches",-0.10500838212660382,0.994386035407586
"Mexico+Carlos Ramirez, China+Li Wei","discipline+academic achievement+precision+commitment+long-term goals, creativity+resilience+innovation",-0.13207024871805778,0.9999999999427309
"Mexico+Carlos Ramirez, China+Li Wei","discipline+academic achievement+precision+commitment+long-term goals, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.07121342763662354,0.9993789009689263
"Mexico+Carlos Ramirez, China+Li Wei","discipline+academic achievement+precision+commitment+long-term goals, innovation+cultural heritage+modern medical practices+holistic approaches",0.09955817443090387,1.7336997364266848e-09
"Mexico+Carlos Ramirez, China+Li Wei","creativity+resilience+innovation, hands-on+practical skills+technical expertise+applied learning+vocational training",0.04383872371876332,0.017031505094945033
"Mexico+Carlos Ramirez, China+Li Wei","creativity+resilience+innovation, innovation+cultural heritage+modern medical practices+holistic approaches",0.9420248091045318,2.503588770734556e-172
"Mexico+Carlos Ramirez, China+Li Wei","hands-on+practical skills+technical expertise+applied learning+vocational training, innovation+cultural heritage+modern medical practices+holistic approaches",0.07678238129495547,9.33624591794371e-06
"Mexico+Carlos Ramirez, Nigerian+Aisha Mohammed","talent+discipline+perseverance+analytical mind+natural ability, creativity+individualism+social consciousness",0.9700714897697051,0.0
"Mexico+Carlos Ramirez, Nigerian+Aisha Mohammed","talent+discipline+perseverance+analytical mind+natural ability, discipline+academic achievement+precision+commitment+long-term goals",0.5930731110463848,2.1743912393455483e-133
"Mexico+Carlos Ramirez, Nigerian+Aisha Mohammed","talent+discipline+perseverance+analytical mind+natural ability, creativity+resilience+innovation",-0.5371793794642856,1.0
"Mexico+Carlos Ramirez, Nigerian+Aisha Mohammed","talent+discipline+perseverance+analytical mind+natural ability, hands-on+practical skills+technical expertise+applied learning+vocational training",0.8417669960634712,0.0
"Mexico+Carlos Ramirez, Nigerian+Aisha Mohammed","talent+discipline+perseverance+analytical mind+natural ability, innovation+cultural heritage+modern medical practices+holistic approaches",-0.07962902277792032,1.0
"Mexico+Carlos Ramirez, Nigerian+Aisha Mohammed","creativity+individualism+social consciousness, discipline+academic achievement+precision+commitment+long-term goals",0.036888169661926005,1.6929072807552254e-06
"Mexico+Carlos Ramirez, Nigerian+Aisha Mohammed","creativity+individualism+social consciousness, creativity+resilience+innovation",-0.673276901245117,1.0
"Mexico+Carlos Ramirez, Nigerian+Aisha Mohammed","creativity+individualism+social consciousness, hands-on+practical skills+technical expertise+applied learning+vocational training",0.6682885885238647,0.0
"Mexico+Carlos Ramirez, Nigerian+Aisha Mohammed","creativity+individualism+social consciousness, innovation+cultural heritage+modern medical practices+holistic approaches",-0.3081132403249597,1.0
"Mexico+Carlos Ramirez, Nigerian+Aisha Mohammed","discipline+academic achievement+precision+commitment+long-term goals, creativity+resilience+innovation",-0.8838888366777901,1.0
"Mexico+Carlos Ramirez, Nigerian+Aisha Mohammed","discipline+academic achievement+precision+commitment+long-term goals, hands-on+practical skills+technical expertise+applied learning+vocational training",0.7865383555900417,0.0
"Mexico+Carlos Ramirez, Nigerian+Aisha Mohammed","discipline+academic achievement+precision+commitment+long-term goals, innovation+cultural heritage+modern medical practices+holistic approaches",-0.45110024818086675,1.0
"Mexico+Carlos Ramirez, Nigerian+Aisha Mohammed","creativity+resilience+innovation, hands-on+practical skills+technical expertise+applied learning+vocational training",0.8491856455802915,0.0
"Mexico+Carlos Ramirez, Nigerian+Aisha Mohammed","creativity+resilience+innovation, innovation+cultural heritage+modern medical practices+holistic approaches",1.0111580415231902,7.637853673902384e-228
"Mexico+Carlos Ramirez, Nigerian+Aisha Mohammed","hands-on+practical skills+technical expertise+applied learning+vocational training, innovation+cultural heritage+modern medical practices+holistic approaches",-0.6020759280558149,1.0
"Mexico+Carlos Ramirez, Germany+Michael Jensen","talent+discipline+perseverance+analytical mind+natural ability, creativity+individualism+social consciousness",0.3578175057340103,9.305244034483632e-101
"Mexico+Carlos Ramirez, Germany+Michael Jensen","talent+discipline+perseverance+analytical mind+natural ability, discipline+academic achievement+precision+commitment+long-term goals",0.6541149152268654,1.0928152572117582e-286
"Mexico+Carlos Ramirez, Germany+Michael Jensen","talent+discipline+perseverance+analytical mind+natural ability, creativity+resilience+innovation",0.4286047931675616,0.0
"Mexico+Carlos Ramirez, Germany+Michael Jensen","talent+discipline+perseverance+analytical mind+natural ability, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.2523929032828536,1.0
"Mexico+Carlos Ramirez, Germany+Michael Jensen","talent+discipline+perseverance+analytical mind+natural ability, innovation+cultural heritage+modern medical practices+holistic approaches",0.06427553467859241,4.5808156318119956e-20
"Mexico+Carlos Ramirez, Germany+Michael Jensen","creativity+individualism+social consciousness, discipline+academic achievement+precision+commitment+long-term goals",1.1714138213533416,1.1723616953160495e-172
"Mexico+Carlos Ramirez, Germany+Michael Jensen","creativity+individualism+social consciousness, creativity+resilience+innovation",0.2645059227943421,0.0
"Mexico+Carlos Ramirez, Germany+Michael Jensen","creativity+individualism+social consciousness, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.42274209856986994,1.0
"Mexico+Carlos Ramirez, Germany+Michael Jensen","creativity+individualism+social consciousness, innovation+cultural heritage+modern medical practices+holistic approaches",-0.031628172298247534,0.9999999965033977
"Mexico+Carlos Ramirez, Germany+Michael Jensen","discipline+academic achievement+precision+commitment+long-term goals, creativity+resilience+innovation",0.20205750353128046,0.0
"Mexico+Carlos Ramirez, Germany+Michael Jensen","discipline+academic achievement+precision+commitment+long-term goals, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.4976588848209731,1.0
"Mexico+Carlos Ramirez, Germany+Michael Jensen","discipline+academic achievement+precision+commitment+long-term goals, innovation+cultural heritage+modern medical practices+holistic approaches",-0.1141431309656559,1.0
"Mexico+Carlos Ramirez, Germany+Michael Jensen","creativity+resilience+innovation, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.3335417807102204,1.0
"Mexico+Carlos Ramirez, Germany+Michael Jensen","creativity+resilience+innovation, innovation+cultural heritage+modern medical practices+holistic approaches",-1.002147735621277,1.0
"Mexico+Carlos Ramirez, Germany+Michael Jensen","hands-on+practical skills+technical expertise+applied learning+vocational training, innovation+cultural heritage+modern medical practices+holistic approaches",0.17355496705051535,0.0
"Mexico+Carlos Ramirez, Indian-American+Priya Patel","talent+discipline+perseverance+analytical mind+natural ability, creativity+individualism+social consciousness",0.5828516443747367,1.880524631282141e-60
"Mexico+Carlos Ramirez, Indian-American+Priya Patel","talent+discipline+perseverance+analytical mind+natural ability, discipline+academic achievement+precision+commitment+long-term goals",1.1625210646641373,0.0
"Mexico+Carlos Ramirez, Indian-American+Priya Patel","talent+discipline+perseverance+analytical mind+natural ability, creativity+resilience+innovation",-0.2781746690439545,1.0
"Mexico+Carlos Ramirez, Indian-American+Priya Patel","talent+discipline+perseverance+analytical mind+natural ability, hands-on+practical skills+technical expertise+applied learning+vocational training",0.6184012491505929,0.0
"Mexico+Carlos Ramirez, Indian-American+Priya Patel","talent+discipline+perseverance+analytical mind+natural ability, innovation+cultural heritage+modern medical practices+holistic approaches",0.2172215385439352,7.434937018198079e-34
"Mexico+Carlos Ramirez, Indian-American+Priya Patel","creativity+individualism+social consciousness, discipline+academic achievement+precision+commitment+long-term goals",1.5476241925712169,0.0
"Mexico+Carlos Ramirez, Indian-American+Priya Patel","creativity+individualism+social consciousness, creativity+resilience+innovation",-0.4016043245792388,1.0
"Mexico+Carlos Ramirez, Indian-American+Priya Patel","creativity+individualism+social consciousness, hands-on+practical skills+technical expertise+applied learning+vocational training",0.570512592792511,0.0
"Mexico+Carlos Ramirez, Indian-American+Priya Patel","creativity+individualism+social consciousness, innovation+cultural heritage+modern medical practices+holistic approaches",-0.029379400467600687,0.9999936264880498
"Mexico+Carlos Ramirez, Indian-American+Priya Patel","discipline+academic achievement+precision+commitment+long-term goals, creativity+resilience+innovation",-0.6423069508556896,1.0
"Mexico+Carlos Ramirez, Indian-American+Priya Patel","discipline+academic achievement+precision+commitment+long-term goals, hands-on+practical skills+technical expertise+applied learning+vocational training",0.25482708791863157,4.509506089699395e-133
"Mexico+Carlos Ramirez, Indian-American+Priya Patel","discipline+academic achievement+precision+commitment+long-term goals, innovation+cultural heritage+modern medical practices+holistic approaches",-0.24628869906863435,1.0
"Mexico+Carlos Ramirez, Indian-American+Priya Patel","creativity+resilience+innovation, hands-on+practical skills+technical expertise+applied learning+vocational training",0.4745919108390809,0.0
"Mexico+Carlos Ramirez, Indian-American+Priya Patel","creativity+resilience+innovation, innovation+cultural heritage+modern medical practices+holistic approaches",0.9826038449515039,0.0
"Mexico+Carlos Ramirez, Indian-American+Priya Patel","hands-on+practical skills+technical expertise+applied learning+vocational training, innovation+cultural heritage+modern medical practices+holistic approaches",-0.2484060220904954,1.0
"United States+Sarah Thompson, China+Li Wei","talent+discipline+perseverance+analytical mind+natural ability, creativity+individualism+social consciousness",-0.8023386465226684,1.0
"United States+Sarah Thompson, China+Li Wei","talent+discipline+perseverance+analytical mind+natural ability, discipline+academic achievement+precision+commitment+long-term goals",-1.3362508465522427,1.0
"United States+Sarah Thompson, China+Li Wei","talent+discipline+perseverance+analytical mind+natural ability, creativity+resilience+innovation",-0.6281355903209308,1.0
"United States+Sarah Thompson, China+Li Wei","talent+discipline+perseverance+analytical mind+natural ability, hands-on+practical skills+technical expertise+applied learning+vocational training",-1.7030287826137593,1.0
"United States+Sarah Thompson, China+Li Wei","talent+discipline+perseverance+analytical mind+natural ability, innovation+cultural heritage+modern medical practices+holistic approaches",-0.4673363807773607,1.0
"United States+Sarah Thompson, China+Li Wei","creativity+individualism+social consciousness, discipline+academic achievement+precision+commitment+long-term goals",-1.1193756403795534,1.0
"United States+Sarah Thompson, China+Li Wei","creativity+individualism+social consciousness, creativity+resilience+innovation",-0.45880802254649283,1.0
"United States+Sarah Thompson, China+Li Wei","creativity+individualism+social consciousness, hands-on+practical skills+technical expertise+applied learning+vocational training",-1.6347334260050546,1.0
"United States+Sarah Thompson, China+Li Wei","creativity+individualism+social consciousness, innovation+cultural heritage+modern medical practices+holistic approaches",-0.3455854382981612,1.0
"United States+Sarah Thompson, China+Li Wei","discipline+academic achievement+precision+commitment+long-term goals, creativity+resilience+innovation",0.8117349897213475,1.9882646035748558e-159
"United States+Sarah Thompson, China+Li Wei","discipline+academic achievement+precision+commitment+long-term goals, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.5146397596793671,1.0
"United States+Sarah Thompson, China+Li Wei","discipline+academic achievement+precision+commitment+long-term goals, innovation+cultural heritage+modern medical practices+holistic approaches",0.7651015026014585,3.2786231351782156e-165
"United States+Sarah Thompson, China+Li Wei","creativity+resilience+innovation, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.6367253735472256,1.0
"United States+Sarah Thompson, China+Li Wei","creativity+resilience+innovation, innovation+cultural heritage+modern medical practices+holistic approaches",0.5636253488312521,1.4288440137907508e-74
"United States+Sarah Thompson, China+Li Wei","hands-on+practical skills+technical expertise+applied learning+vocational training, innovation+cultural heritage+modern medical practices+holistic approaches",0.6362637255925717,4.219877930259769e-103
"United States+Sarah Thompson, Nigerian+Aisha Mohammed","talent+discipline+perseverance+analytical mind+natural ability, creativity+individualism+social consciousness",0.7321007693478431,3.150200353892676e-176
"United States+Sarah Thompson, Nigerian+Aisha Mohammed","talent+discipline+perseverance+analytical mind+natural ability, discipline+academic achievement+precision+commitment+long-term goals",-0.8291931907066864,1.0
"United States+Sarah Thompson, Nigerian+Aisha Mohammed","talent+discipline+perseverance+analytical mind+natural ability, creativity+resilience+innovation",-0.7211029578994065,1.0
"United States+Sarah Thompson, Nigerian+Aisha Mohammed","talent+discipline+perseverance+analytical mind+natural ability, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.5797304058929759,1.0
"United States+Sarah Thompson, Nigerian+Aisha Mohammed","talent+discipline+perseverance+analytical mind+natural ability, innovation+cultural heritage+modern medical practices+holistic approaches",-0.398503952832147,1.0
"United States+Sarah Thompson, Nigerian+Aisha Mohammed","creativity+individualism+social consciousness, discipline+academic achievement+precision+commitment+long-term goals",-0.8440228043455115,1.0
"United States+Sarah Thompson, Nigerian+Aisha Mohammed","creativity+individualism+social consciousness, creativity+resilience+innovation",-0.7400751113891603,1.0
"United States+Sarah Thompson, Nigerian+Aisha Mohammed","creativity+individualism+social consciousness, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.69736522436142,1.0
"United States+Sarah Thompson, Nigerian+Aisha Mohammed","creativity+individualism+social consciousness, innovation+cultural heritage+modern medical practices+holistic approaches",-0.4496457247008681,1.0
"United States+Sarah Thompson, Nigerian+Aisha Mohammed","discipline+academic achievement+precision+commitment+long-term goals, creativity+resilience+innovation",-0.4987088636562148,1.0
"United States+Sarah Thompson, Nigerian+Aisha Mohammed","discipline+academic achievement+precision+commitment+long-term goals, hands-on+practical skills+technical expertise+applied learning+vocational training",0.7897456954415737,0.0
"United States+Sarah Thompson, Nigerian+Aisha Mohammed","discipline+academic achievement+precision+commitment+long-term goals, innovation+cultural heritage+modern medical practices+holistic approaches",0.09330068135082636,1.6877374655975062e-10
"United States+Sarah Thompson, Nigerian+Aisha Mohammed","creativity+resilience+innovation, hands-on+practical skills+technical expertise+applied learning+vocational training",0.6582055687904359,0.0
"United States+Sarah Thompson, Nigerian+Aisha Mohammed","creativity+resilience+innovation, innovation+cultural heritage+modern medical practices+holistic approaches",0.8621450808702739,2.6928839180675966e-102
"United States+Sarah Thompson, Nigerian+Aisha Mohammed","hands-on+practical skills+technical expertise+applied learning+vocational training, innovation+cultural heritage+modern medical practices+holistic approaches",-0.2610043120626314,1.0
"United States+Sarah Thompson, Germany+Michael Jensen","talent+discipline+perseverance+analytical mind+natural ability, creativity+individualism+social consciousness",-0.27581722090056415,0.9999999999999972
"United States+Sarah Thompson, Germany+Michael Jensen","talent+discipline+perseverance+analytical mind+natural ability, discipline+academic achievement+precision+commitment+long-term goals",-1.1279073341215407,1.0
"United States+Sarah Thompson, Germany+Michael Jensen","talent+discipline+perseverance+analytical mind+natural ability, creativity+resilience+innovation",0.05340938274975018,6.660719815733872e-16
"United States+Sarah Thompson, Germany+Michael Jensen","talent+discipline+perseverance+analytical mind+natural ability, hands-on+practical skills+technical expertise+applied learning+vocational training",-1.1557577304712174,1.0
"United States+Sarah Thompson, Germany+Michael Jensen","talent+discipline+perseverance+analytical mind+natural ability, innovation+cultural heritage+modern medical practices+holistic approaches",-0.3322746899431909,1.0
"United States+Sarah Thompson, Germany+Michael Jensen","creativity+individualism+social consciousness, discipline+academic achievement+precision+commitment+long-term goals",-0.9774552783332988,1.0
"United States+Sarah Thompson, Germany+Michael Jensen","creativity+individualism+social consciousness, creativity+resilience+innovation",0.09433344751596451,0.0
"United States+Sarah Thompson, Germany+Michael Jensen","creativity+individualism+social consciousness, hands-on+practical skills+technical expertise+applied learning+vocational training",-1.241333603858948,1.0
"United States+Sarah Thompson, Germany+Michael Jensen","creativity+individualism+social consciousness, innovation+cultural heritage+modern medical practices+holistic approaches",-0.23987668720338307,1.0
"United States+Sarah Thompson, Germany+Michael Jensen","discipline+academic achievement+precision+commitment+long-term goals, creativity+resilience+innovation",0.700466646128374,0.0
"United States+Sarah Thompson, Germany+Michael Jensen","discipline+academic achievement+precision+commitment+long-term goals, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.7436417729880559,1.0
"United States+Sarah Thompson, Germany+Michael Jensen","discipline+academic achievement+precision+commitment+long-term goals, innovation+cultural heritage+modern medical practices+holistic approaches",0.35781276882535684,3.4494951675706947e-205
"United States+Sarah Thompson, Germany+Michael Jensen","creativity+resilience+innovation, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.7257387042045594,1.0
"United States+Sarah Thompson, Germany+Michael Jensen","creativity+resilience+innovation, innovation+cultural heritage+modern medical practices+holistic approaches",-0.9780283968802095,1.0
"United States+Sarah Thompson, Germany+Michael Jensen","hands-on+practical skills+technical expertise+applied learning+vocational training, innovation+cultural heritage+modern medical practices+holistic approaches",0.5314133623768099,0.0
"United States+Sarah Thompson, Indian-American+Priya Patel","talent+discipline+perseverance+analytical mind+natural ability, creativity+individualism+social consciousness",0.12921131485403686,0.02854869502050917
"United States+Sarah Thompson, Indian-American+Priya Patel","talent+discipline+perseverance+analytical mind+natural ability, discipline+academic achievement+precision+commitment+long-term goals",-0.9768516852984089,1.0
"United States+Sarah Thompson, Indian-American+Priya Patel","talent+discipline+perseverance+analytical mind+natural ability, creativity+resilience+innovation",-0.5795584766096339,1.0
"United States+Sarah Thompson, Indian-American+Priya Patel","talent+discipline+perseverance+analytical mind+natural ability, hands-on+practical skills+technical expertise+applied learning+vocational training",-1.6729326867633862,1.0
"United States+Sarah Thompson, Indian-American+Priya Patel","talent+discipline+perseverance+analytical mind+natural ability, innovation+cultural heritage+modern medical practices+holistic approaches",-0.28639038166114994,1.0
"United States+Sarah Thompson, Indian-American+Priya Patel","creativity+individualism+social consciousness, discipline+academic achievement+precision+commitment+long-term goals",-0.8683170212923083,1.0
"United States+Sarah Thompson, Indian-American+Priya Patel","creativity+individualism+social consciousness, creativity+resilience+innovation",-0.5243514776229858,1.0
"United States+Sarah Thompson, Indian-American+Priya Patel","creativity+individualism+social consciousness, hands-on+practical skills+technical expertise+applied learning+vocational training",-1.5218403339386,1.0
"United States+Sarah Thompson, Indian-American+Priya Patel","creativity+individualism+social consciousness, innovation+cultural heritage+modern medical practices+holistic approaches",-0.2744587554927437,1.0
"United States+Sarah Thompson, Indian-American+Priya Patel","discipline+academic achievement+precision+commitment+long-term goals, creativity+resilience+innovation",0.13113061677449858,0.0
"United States+Sarah Thompson, Indian-American+Priya Patel","discipline+academic achievement+precision+commitment+long-term goals, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.10745686744511346,1.0
"United States+Sarah Thompson, Indian-American+Priya Patel","discipline+academic achievement+precision+commitment+long-term goals, innovation+cultural heritage+modern medical practices+holistic approaches",0.4009984502187543,1.4199026055575967e-156
"United States+Sarah Thompson, Indian-American+Priya Patel","creativity+resilience+innovation, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.12552927434444433,1.0
"United States+Sarah Thompson, Indian-American+Priya Patel","creativity+resilience+innovation, innovation+cultural heritage+modern medical practices+holistic approaches",0.6879366352460715,1.1151702284591306e-185
"United States+Sarah Thompson, Indian-American+Priya Patel","hands-on+practical skills+technical expertise+applied learning+vocational training, innovation+cultural heritage+modern medical practices+holistic approaches",0.29372691902200215,4.1431598073144235e-215
"China+Li Wei, Nigerian+Aisha Mohammed","talent+discipline+perseverance+analytical mind+natural ability, creativity+individualism+social consciousness",1.3386890733134322,0.0
"China+Li Wei, Nigerian+Aisha Mohammed","talent+discipline+perseverance+analytical mind+natural ability, discipline+academic achievement+precision+commitment+long-term goals",0.8671463296083544,1.3721364532510595e-170
"China+Li Wei, Nigerian+Aisha Mohammed","talent+discipline+perseverance+analytical mind+natural ability, creativity+resilience+innovation",-0.1330294521597269,0.9918095377279197
"China+Li Wei, Nigerian+Aisha Mohammed","talent+discipline+perseverance+analytical mind+natural ability, hands-on+practical skills+technical expertise+applied learning+vocational training",1.4363003499930813,0.0
"China+Li Wei, Nigerian+Aisha Mohammed","talent+discipline+perseverance+analytical mind+natural ability, innovation+cultural heritage+modern medical practices+holistic approaches",0.02783359110570889,0.24486009170345724
"China+Li Wei, Nigerian+Aisha Mohammed","creativity+individualism+social consciousness, discipline+academic achievement+precision+commitment+long-term goals",0.35638136228270445,4.4357609469226237e-17
"China+Li Wei, Nigerian+Aisha Mohammed","creativity+individualism+social consciousness, creativity+resilience+innovation",-0.373429258301023,0.9999999999997141
"China+Li Wei, Nigerian+Aisha Mohammed","creativity+individualism+social consciousness, hands-on+practical skills+technical expertise+applied learning+vocational training",1.1722095254715175,0.0
"China+Li Wei, Nigerian+Aisha Mohammed","creativity+individualism+social consciousness, innovation+cultural heritage+modern medical practices+holistic approaches",-0.24319283815277,0.9999999971918034
"China+Li Wei, Nigerian+Aisha Mohammed","discipline+academic achievement+precision+commitment+long-term goals, creativity+resilience+innovation",-1.2227908080624341,1.0
"China+Li Wei, Nigerian+Aisha Mohammed","discipline+academic achievement+precision+commitment+long-term goals, hands-on+practical skills+technical expertise+applied learning+vocational training",1.436130763931568,0.0
"China+Li Wei, Nigerian+Aisha Mohammed","discipline+academic achievement+precision+commitment+long-term goals, innovation+cultural heritage+modern medical practices+holistic approaches",-0.8031748830116932,1.0
"China+Li Wei, Nigerian+Aisha Mohammed","creativity+resilience+innovation, hands-on+practical skills+technical expertise+applied learning+vocational training",1.382329657090173,0.0
"China+Li Wei, Nigerian+Aisha Mohammed","creativity+resilience+innovation, innovation+cultural heritage+modern medical practices+holistic approaches",0.6752147817064215,1.4022909717298245e-111
"China+Li Wei, Nigerian+Aisha Mohammed","hands-on+practical skills+technical expertise+applied learning+vocational training, innovation+cultural heritage+modern medical practices+holistic approaches",-1.1161876597513511,1.0
"China+Li Wei, Germany+Michael Jensen","talent+discipline+perseverance+analytical mind+natural ability, creativity+individualism+social consciousness",0.3727348700050982,2.2799754050112645e-11
"China+Li Wei, Germany+Michael Jensen","talent+discipline+perseverance+analytical mind+natural ability, discipline+academic achievement+precision+commitment+long-term goals",0.8148404432642935,7.347471347174492e-67
"China+Li Wei, Germany+Michael Jensen","talent+discipline+perseverance+analytical mind+natural ability, creativity+resilience+innovation",0.645750961103912,1.1955007854647953e-98
"China+Li Wei, Germany+Michael Jensen","talent+discipline+perseverance+analytical mind+natural ability, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.007727746052496678,0.6625343176966437
"China+Li Wei, Germany+Michael Jensen","talent+discipline+perseverance+analytical mind+natural ability, innovation+cultural heritage+modern medical practices+holistic approaches",0.21208012837124265,1.2216450159268444e-05
"China+Li Wei, Germany+Michael Jensen","creativity+individualism+social consciousness, discipline+academic achievement+precision+commitment+long-term goals",0.4332222101233176,4.751702485151195e-19
"China+Li Wei, Germany+Michael Jensen","creativity+individualism+social consciousness, creativity+resilience+innovation",0.53210287361487,1.3003899459724713e-63
"China+Li Wei, Germany+Michael Jensen","creativity+individualism+social consciousness, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.0694424869344259,0.9994851833458049
"China+Li Wei, Germany+Michael Jensen","creativity+individualism+social consciousness, innovation+cultural heritage+modern medical practices+holistic approaches",0.03229618844735333,0.23393512762449659
"China+Li Wei, Germany+Michael Jensen","discipline+academic achievement+precision+commitment+long-term goals, creativity+resilience+innovation",0.3391186576516167,4.159593218315947e-120
"China+Li Wei, Germany+Michael Jensen","discipline+academic achievement+precision+commitment+long-term goals, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.5539493075176214,1.0
"China+Li Wei, Germany+Michael Jensen","discipline+academic achievement+precision+commitment+long-term goals, innovation+cultural heritage+modern medical practices+holistic approaches",-0.1997099346856846,1.0
"China+Li Wei, Germany+Michael Jensen","creativity+resilience+innovation, hands-on+practical skills+technical expertise+applied learning+vocational training",-0.40950202471461744,1.0
"China+Li Wei, Germany+Michael Jensen","creativity+resilience+innovation, innovation+cultural heritage+modern medical practices+holistic approaches",-1.4526769641445636,1.0
"China+Li Wei, Germany+Michael Jensen","hands-on+practical skills+technical expertise+applied learning+vocational training, innovation+cultural heritage+modern medical practices+holistic approaches",0.1385892308901669,1.2299421312790968e-17
"China+Li Wei, Indian-American+Priya Patel","talent+discipline+perseverance+analytical mind+natural ability, creativity+individualism+social consciousness",0.9625755569865446,4.3150494530780996e-147
"China+Li Wei, Indian-American+Priya Patel","talent+discipline+perseverance+analytical mind+natural ability, discipline+academic achievement+precision+commitment+long-term goals",1.3382578217202172,0.0
"China+Li Wei, Indian-American+Priya Patel","talent+discipline+perseverance+analytical mind+natural ability, creativity+resilience+innovation",-0.10743168752798521,0.9154047828939366
