target_pair,attribute_pair,PES,p_value
"American+United States, European+France+Germany+Italy+Switzerland","competitive+leadership+critical thinking+public speaking+teamwork+resilience, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",-0.7799706602843067,1.0
"American+United States, European+France+Germany+Italy+Switzerland","competitive+leadership+critical thinking+public speaking+teamwork+resilience, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-1.0145794973766158,1.0
"American+United States, European+France+Germany+Italy+Switzerland","competitive+leadership+critical thinking+public speaking+teamwork+resilience, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",-0.3590222778055861,0.9999999999806731
"American+United States, European+France+Germany+Italy+Switzerland","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",0.828051229496314,1.7324110013405846e-61
"American+United States, European+France+Germany+Italy+Switzerland","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-0.9196068339254994,1.0
"American+United States, European+France+Germany+Italy+Switzerland","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",1.368418977272629,0.0
"American+United States, European+France+Germany+Italy+Switzerland","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-1.1390779664137296,1.0
"American+United States, European+France+Germany+Italy+Switzerland","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",1.1174396445392454,0.0
"American+United States, European+France+Germany+Italy+Switzerland","athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",1.261696954949578,0.0
"American+United States, African+Nigeria+Kenya","competitive+leadership+critical thinking+public speaking+teamwork+resilience, academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills",-0.8113352547680457,1.0
"American+United States, African+Nigeria+Kenya","competitive+leadership+critical thinking+public speaking+teamwork+resilience, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",-0.6614624384536535,1.0
"American+United States, African+Nigeria+Kenya","competitive+leadership+critical thinking+public speaking+teamwork+resilience, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-0.8520587953918723,1.0
"American+United States, African+Nigeria+Kenya","competitive+leadership+critical thinking+public speaking+teamwork+resilience, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",-0.1480805345326938,0.9861396031292892
"American+United States, African+Nigeria+Kenya","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",1.2878554051865714,1.5590415804865824e-129
"American+United States, African+Nigeria+Kenya","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-0.7895474147721193,1.0
"American+United States, African+Nigeria+Kenya","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",1.1921931029354103,0.0
"American+United States, African+Nigeria+Kenya","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-1.2492445049622949,1.0
"American+United States, African+Nigeria+Kenya","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",0.98984135940626,0.0
"American+United States, African+Nigeria+Kenya","athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",1.1434972681320288,0.0
"American+United States, Indian+India","competitive+leadership+critical thinking+public speaking+teamwork+resilience, academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills",-0.9940589603448016,1.0
"American+United States, Indian+India","competitive+leadership+critical thinking+public speaking+teamwork+resilience, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",-1.017582984462668,1.0
"American+United States, Indian+India","competitive+leadership+critical thinking+public speaking+teamwork+resilience, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-1.0101090546520755,1.0
"American+United States, Indian+India","competitive+leadership+critical thinking+public speaking+teamwork+resilience, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",-0.8430649031621359,1.0
"American+United States, Indian+India","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",-0.32633596698274653,0.9999961023704581
"American+United States, Indian+India","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-0.7982092606161861,1.0
"American+United States, Indian+India","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",0.954332268436038,0.0
"American+United States, Indian+India","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-0.3863068094715695,0.99999817373444
"American+United States, Indian+India","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",1.0713688985272396,0.0
"American+United States, Indian+India","athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",1.0378279578594898,0.0
"East Asian+South Korea+Japan+China, European+France+Germany+Italy+Switzerland","competitive+leadership+critical thinking+public speaking+teamwork+resilience, academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills",-0.9462569614146109,1.0
"East Asian+South Korea+Japan+China, European+France+Germany+Italy+Switzerland","competitive+leadership+critical thinking+public speaking+teamwork+resilience, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",-0.8768473150286451,1.0
"East Asian+South Korea+Japan+China, European+France+Germany+Italy+Switzerland","competitive+leadership+critical thinking+public speaking+teamwork+resilience, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-0.9530612837533887,1.0
"East Asian+South Korea+Japan+China, European+France+Germany+Italy+Switzerland","competitive+leadership+critical thinking+public speaking+teamwork+resilience, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",-0.8260789856566909,1.0
"East Asian+South Korea+Japan+China, European+France+Germany+Italy+Switzerland","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",-0.1393940039074041,0.9996964065471347
"East Asian+South Korea+Japan+China, European+France+Germany+Italy+Switzerland","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-0.6549457050448567,1.0
"East Asian+South Korea+Japan+China, European+France+Germany+Italy+Switzerland","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",0.7795529778631085,0.0
"East Asian+South Korea+Japan+China, European+France+Germany+Italy+Switzerland","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-0.3349082645787656,0.9999999918489587
"East Asian+South Korea+Japan+China, European+France+Germany+Italy+Switzerland","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",0.8474520462029905,0.0
"East Asian+South Korea+Japan+China, European+France+Germany+Italy+Switzerland","athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",0.8491248061017327,3.300374383151415e-214
"East Asian+South Korea+Japan+China, African+Nigeria+Kenya","competitive+leadership+critical thinking+public speaking+teamwork+resilience, academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills",-0.8402161838046684,1.0
"East Asian+South Korea+Japan+China, African+Nigeria+Kenya","competitive+leadership+critical thinking+public speaking+teamwork+resilience, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",-0.7901470125818173,1.0
"East Asian+South Korea+Japan+China, African+Nigeria+Kenya","competitive+leadership+critical thinking+public speaking+teamwork+resilience, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-0.8275226251210935,1.0
"East Asian+South Korea+Japan+China, African+Nigeria+Kenya","competitive+leadership+critical thinking+public speaking+teamwork+resilience, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",-0.7614149619327281,1.0
"East Asian+South Korea+Japan+China, African+Nigeria+Kenya","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",0.07735101508268975,0.008313134978316521
"East Asian+South Korea+Japan+China, African+Nigeria+Kenya","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-0.3850842884440179,0.9999999977274824
"East Asian+South Korea+Japan+China, African+Nigeria+Kenya","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",0.821819059707841,0.0
"East Asian+South Korea+Japan+China, African+Nigeria+Kenya","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-0.5010908208795282,1.0
"East Asian+South Korea+Japan+China, African+Nigeria+Kenya","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",0.7837293454631099,0.0
"East Asian+South Korea+Japan+China, African+Nigeria+Kenya","athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",0.7831965409941463,0.0
"East Asian+South Korea+Japan+China, Indian+India","competitive+leadership+critical thinking+public speaking+teamwork+resilience, academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills",-1.077804179392806,1.0
"East Asian+South Korea+Japan+China, Indian+India","competitive+leadership+critical thinking+public speaking+teamwork+resilience, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",-1.1850048395225599,1.0
"East Asian+South Korea+Japan+China, Indian+India","competitive+leadership+critical thinking+public speaking+teamwork+resilience, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-1.0731331613671697,1.0
"East Asian+South Korea+Japan+China, Indian+India","competitive+leadership+critical thinking+public speaking+teamwork+resilience, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",-1.2714605722156591,1.0
"East Asian+South Korea+Japan+China, Indian+India","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",-1.2049743730450977,1.0
"East Asian+South Korea+Japan+China, Indian+India","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-0.6244134913614185,0.9999999999999963
"East Asian+South Korea+Japan+China, Indian+India","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",0.5220026990575285,5.060465859928871e-152
"East Asian+South Korea+Japan+China, Indian+India","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",0.2434326748946457,0.0005669582083262704
"East Asian+South Korea+Japan+China, Indian+India","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",1.0041386756498494,0.0
"East Asian+South Korea+Japan+China, Indian+India","athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",0.6157158435649744,1.566019275692491e-48
"European+France+Germany+Italy+Switzerland, African+Nigeria+Kenya","competitive+leadership+critical thinking+public speaking+teamwork+resilience, academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills",0.20396056873615862,9.051952141889212e-06
"European+France+Germany+Italy+Switzerland, African+Nigeria+Kenya","competitive+leadership+critical thinking+public speaking+teamwork+resilience, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",0.28524153629851773,1.128174530807213e-14
"European+France+Germany+Italy+Switzerland, African+Nigeria+Kenya","competitive+leadership+critical thinking+public speaking+teamwork+resilience, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",0.30683421532417465,1.1866978108944874e-14
"European+France+Germany+Italy+Switzerland, African+Nigeria+Kenya","competitive+leadership+critical thinking+public speaking+teamwork+resilience, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",0.3550057817918677,1.5612257681674235e-17
"European+France+Germany+Italy+Switzerland, African+Nigeria+Kenya","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",0.3190596809953586,1.5447470191848506e-20
"European+France+Germany+Italy+Switzerland, African+Nigeria+Kenya","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",0.4425215815591239,1.88415528801455e-30
"European+France+Germany+Italy+Switzerland, African+Nigeria+Kenya","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",0.32940965357718,1.5398713112243457e-52
"European+France+Germany+Italy+Switzerland, African+Nigeria+Kenya","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-0.035591249727187094,0.8146526241513264
"European+France+Germany+Italy+Switzerland, African+Nigeria+Kenya","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",0.06667033937955127,0.006938491197279835
"European+France+Germany+Italy+Switzerland, African+Nigeria+Kenya","athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",0.040001457042573664,0.08259013340467586
"European+France+Germany+Italy+Switzerland, Indian+India","competitive+leadership+critical thinking+public speaking+teamwork+resilience, academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills",-1.0411959475773356,1.0
"European+France+Germany+Italy+Switzerland, Indian+India","competitive+leadership+critical thinking+public speaking+teamwork+resilience, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",-1.1428063381984346,1.0
"European+France+Germany+Italy+Switzerland, Indian+India","competitive+leadership+critical thinking+public speaking+teamwork+resilience, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-1.0015123135753348,1.0
"European+France+Germany+Italy+Switzerland, Indian+India","competitive+leadership+critical thinking+public speaking+teamwork+resilience, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",-0.9519539042232283,1.0
"European+France+Germany+Italy+Switzerland, Indian+India","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",-1.0681266445686124,1.0
"European+France+Germany+Italy+Switzerland, Indian+India","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-0.4122012958727927,0.9999999967289717
"European+France+Germany+Italy+Switzerland, Indian+India","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",-0.24428302468181873,0.9999998493593633
"European+France+Germany+Italy+Switzerland, Indian+India","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",0.7662989377572256,1.9281811823727385e-55
"European+France+Germany+Italy+Switzerland, Indian+India","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",1.3518445192318793,0.0
"European+France+Germany+Italy+Switzerland, Indian+India","athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",0.22033246063273276,3.412534892315334e-05
"African+Nigeria+Kenya, Indian+India","competitive+leadership+critical thinking+public speaking+teamwork+resilience, academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills",-1.513103542788936,1.0
"African+Nigeria+Kenya, Indian+India","competitive+leadership+critical thinking+public speaking+teamwork+resilience, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",-1.7025286685609453,1.0
"African+Nigeria+Kenya, Indian+India","competitive+leadership+critical thinking+public speaking+teamwork+resilience, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-1.4908781718207118,1.0
"African+Nigeria+Kenya, Indian+India","competitive+leadership+critical thinking+public speaking+teamwork+resilience, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",-1.570701692388405,1.0
"African+Nigeria+Kenya, Indian+India","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality",-1.4892644121396121,1.0
"African+Nigeria+Kenya, Indian+India","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",-0.8454609929157819,1.0
"African+Nigeria+Kenya, Indian+India","academic-focused+achievement+personal discipline+dedication+rigorous+study habits+academic success+technical skills, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",-0.49108364837118496,1.0
"African+Nigeria+Kenya, Indian+India","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated",1.0335981250538027,7.170223560145569e-83
"African+Nigeria+Kenya, Indian+India","creativity+cultural expression+artistic appreciation+personal expression+cultural themes+creativity+individuality, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",1.2700518497624946,0.0
"African+Nigeria+Kenya, Indian+India","athletic+physical fitness+community+teamwork+resilience+pride+disciplined+dedicated, social service+community involvement+social welfare+social awareness+responsibility+commitment+social impact+collective welfare",-0.013401236937315923,0.5923770459130127
MEAN_ALL,MEAN_ALL,-0.17206329539298057,0.5749125531537207
